REPORTE DE IA — FASE 8
report_id,d1288b8a-6e8a-4b73-9200-a60a3ce2d062
generated_at,2026-06-07T22:30:37.877446+00:00
model,KNN-classification v1.0.0

RESUMEN
total_predictions,successful,failed,avg_confidence
3000,3000,0,0.7823

PREDICCIONES
id,prediction,confidence_score,status,latency_ms
2690,0,0.5462,success,0.0
2691,0,0.5709,success,0.0
2692,0,0.5574,success,0.0
2693,0,0.5629,success,0.0
2694,0,1.0,success,0.0
2695,0,0.5736,success,0.0
2696,0,0.7049,success,0.0
2697,0,0.863,success,0.0
2698,0,1.0,success,0.0
2699,0,0.5249,success,0.0
2700,0,0.584,success,0.0
2701,0,0.6852,success,0.0
2702,0,0.7141,success,0.0
2703,0,0.6674,success,0.0
2704,0,0.8677,success,0.0
2705,1,0.7313,success,0.0
2706,0,0.7319,success,0.0
2707,0,0.7834,success,0.0
2708,0,0.8628,success,0.0
2709,0,0.5559,success,0.0
2710,0,0.5747,success,0.0
2711,0,0.8861,success,0.0
2712,0,1.0,success,0.0
2713,0,0.8735,success,0.0
2714,0,1.0,success,0.0
2715,0,0.7063,success,0.0
2716,0,0.8623,success,0.0
2717,0,1.0,success,0.0
2718,0,0.7317,success,0.0
2719,0,0.7293,success,0.0
2720,1,0.5706,success,0.0
2721,0,0.7337,success,0.0
2722,0,0.7503,success,0.0
2723,0,0.8561,success,0.0
2724,0,0.7068,success,0.0
2725,0,0.8458,success,0.0
2726,0,0.8775,success,0.0
2727,0,0.8679,success,0.0
2728,1,0.8636,success,0.0
2729,0,0.8499,success,0.0
2730,0,0.5925,success,0.0
2731,0,0.8011,success,0.0
2732,0,0.5918,success,0.0
2733,0,0.5766,success,0.0
2734,0,0.6814,success,0.0
2735,0,1.0,success,0.0
2736,1,0.7247,success,0.0
2737,0,1.0,success,0.0
2738,0,0.8863,success,0.0
2739,0,0.5888,success,0.0
2740,0,0.8699,success,0.0
2741,0,0.7135,success,0.0
2742,0,1.0,success,0.0
2743,0,0.7361,success,0.0
2744,0,0.8736,success,0.0
2745,0,0.9046,success,0.0
2746,0,1.0,success,0.0
2747,0,0.7252,success,0.0
2748,0,0.837,success,0.0
2749,0,0.8658,success,0.0
2750,0,0.8611,success,0.0
2751,0,0.5768,success,0.0
2752,0,0.5811,success,0.0
2753,0,0.8535,success,0.0
2754,0,1.0,success,0.0
2755,0,0.7327,success,0.0
2756,0,0.8396,success,0.0
2757,0,0.7166,success,0.0
2758,0,0.8483,success,0.0
2759,0,0.8658,success,0.0
2760,0,0.861,success,0.0
2761,0,1.0,success,0.0
2762,0,0.5743,success,0.0
2763,0,0.5636,success,0.0
2764,0,0.8724,success,0.0
2765,1,0.5951,success,0.0
2766,0,1.0,success,0.0
2767,0,0.6981,success,0.0
2768,0,1.0,success,0.0
2769,0,1.0,success,0.0
2770,0,0.7999,success,0.0
2771,0,1.0,success,0.0
2772,0,0.8642,success,0.0
2773,0,0.7367,success,0.0
2774,0,0.8668,success,0.0
2775,0,1.0,success,0.0
2776,0,0.5014,success,0.0
2777,0,0.5543,success,0.0
2778,0,0.8412,success,0.0
2779,0,0.8522,success,0.0
2780,0,1.0,success,0.0
2781,0,0.8751,success,0.0
2782,0,0.8788,success,0.0
2783,0,0.8661,success,0.0
2784,0,0.5909,success,0.0
2785,1,0.6546,success,0.0
2786,0,0.8257,success,0.0
2787,0,0.8534,success,0.0
2788,0,0.723,success,0.0
2789,0,0.8031,success,0.0
2790,0,0.5662,success,0.0
2791,0,0.7172,success,0.0
2792,0,1.0,success,0.0
2793,0,0.7125,success,0.0
2794,0,0.7057,success,0.0
2795,0,1.0,success,0.0
2796,0,0.8786,success,0.0
2797,0,0.5466,success,0.0
2798,0,0.8546,success,0.0
2799,0,0.8328,success,0.0
2800,0,1.0,success,0.0
2801,0,0.7197,success,0.0
2802,0,0.54,success,0.0
2803,0,0.7525,success,0.0
2804,0,0.8995,success,0.0
2805,0,0.7283,success,0.0
2806,0,0.7115,success,0.0
2807,0,0.7233,success,0.0
2808,0,1.0,success,0.0
2809,0,1.0,success,0.0
2810,0,0.8762,success,0.0
2811,1,0.8652,success,0.0
2812,1,0.6292,success,0.0
2813,0,0.8647,success,0.0
2814,0,0.8458,success,0.0
2815,0,1.0,success,0.0
2816,0,0.8533,success,0.0
2817,0,0.8703,success,0.0
2818,0,0.8114,success,0.0
2819,0,0.9131,success,0.0
2820,1,0.5373,success,0.0
2821,0,0.8516,success,0.0
2822,0,0.8703,success,0.0
2823,0,0.7254,success,0.0
2824,0,0.8611,success,0.0
2825,1,0.5899,success,0.0
2826,0,0.7053,success,0.0
2827,0,0.873,success,0.0
2828,0,0.787,success,0.0
2829,0,1.0,success,0.0
2830,0,0.5701,success,0.0
2831,0,0.7206,success,0.0
2832,0,0.6075,success,0.0
2833,0,0.8506,success,0.0
2834,0,0.8056,success,0.0
2835,0,0.599,success,0.0
2836,0,0.7175,success,0.0
2837,1,0.6128,success,0.0
2838,1,0.5859,success,0.0
2839,0,0.8439,success,0.0
2840,0,0.8576,success,0.0
2841,0,1.0,success,0.0
2842,1,0.7255,success,0.0
2843,0,0.7107,success,0.0
2844,1,0.5953,success,0.0
2845,0,0.6135,success,0.0
2846,0,0.8498,success,0.0
2847,1,0.5855,success,0.0
2848,0,0.7379,success,0.0
2849,0,0.8601,success,0.0
2850,0,0.8821,success,0.0
2851,0,0.5805,success,0.0
2852,0,0.8876,success,0.0
2853,0,0.7331,success,0.0
2854,1,0.7153,success,0.0
2855,0,0.6928,success,0.0
2856,0,0.8257,success,0.0
2857,0,0.8568,success,0.0
2858,1,0.6134,success,0.0
2859,0,0.8472,success,0.0
2860,0,0.8675,success,0.0
2861,0,0.6824,success,0.0
2862,0,0.5406,success,0.0
2863,0,0.8652,success,0.0
2864,0,0.6874,success,0.0
2865,0,0.8914,success,0.0
2866,0,0.8677,success,0.0
2867,0,0.8452,success,0.0
2868,0,1.0,success,0.0
2869,0,0.8512,success,0.0
2870,0,0.5741,success,0.0
2871,0,0.6909,success,0.0
2872,0,0.7319,success,0.0
2873,0,0.735,success,0.0
2874,0,0.5662,success,0.0
2875,0,1.0,success,0.0
2876,0,0.8546,success,0.0
2877,0,0.7362,success,0.0
2878,0,0.7064,success,0.0
2879,0,0.8669,success,0.0
2880,0,0.7102,success,0.0
2881,0,0.7274,success,0.0
2882,0,1.0,success,0.0
2883,0,0.8677,success,0.0
2884,0,0.7036,success,0.0
2885,0,0.8967,success,0.0
2886,0,0.8535,success,0.0
2887,0,0.8592,success,0.0
2888,0,1.0,success,0.0
2889,1,0.7145,success,0.0
2890,0,0.6609,success,0.0
2891,0,0.8953,success,0.0
2892,0,1.0,success,0.0
2893,0,0.5568,success,0.0
2894,1,0.5988,success,0.0
2895,0,0.6826,success,0.0
2896,0,1.0,success,0.0
2897,0,0.8632,success,0.0
2898,0,0.7127,success,0.0
2899,0,0.6813,success,0.0
2900,0,0.8483,success,0.0
2901,1,0.568,success,0.0
2902,0,1.0,success,0.0
2903,0,0.5673,success,0.0
2904,0,0.7592,success,0.0
2905,1,0.731,success,0.0
2906,0,0.8691,success,0.0
2907,0,0.7827,success,0.0
2908,0,0.6797,success,0.0
2909,0,0.736,success,0.0
2910,0,0.5704,success,0.0
2911,0,1.0,success,0.0
2912,1,0.7207,success,0.0
2913,0,1.0,success,0.0
2914,0,1.0,success,0.0
2915,1,0.5303,success,0.0
2916,0,0.8472,success,0.0
2917,0,0.8738,success,0.0
2918,0,0.9165,success,0.0
2919,0,0.569,success,0.0
2920,1,0.7107,success,0.0
2921,0,0.8577,success,0.0
2922,0,0.8695,success,0.0
2923,0,0.886,success,0.0
2924,0,0.6689,success,0.0
2925,0,0.8318,success,0.0
2926,0,0.7442,success,0.0
2927,1,0.7047,success,0.0
2928,0,0.5759,success,0.0
2929,0,0.864,success,0.0
2930,0,0.5394,success,0.0
2931,1,0.5654,success,0.0
2932,0,1.0,success,0.0
2933,0,1.0,success,0.0
2934,0,1.0,success,0.0
2935,1,0.6637,success,0.0
2936,0,0.5182,success,0.0
2937,0,1.0,success,0.0
2938,1,0.7115,success,0.0
2939,0,0.6671,success,0.0
2940,0,0.7438,success,0.0
2941,1,0.7079,success,0.0
2942,0,1.0,success,0.0
2943,0,1.0,success,0.0
2944,0,0.8423,success,0.0
2945,1,0.7076,success,0.0
2946,0,0.7363,success,0.0
2947,1,0.7689,success,0.0
2948,0,0.6812,success,0.0
2949,0,0.6763,success,0.0
2950,0,0.8674,success,0.0
2951,0,0.7567,success,0.0
2952,0,0.839,success,0.0
2953,0,0.8697,success,0.0
2954,0,0.7219,success,0.0
2955,1,0.5411,success,0.0
2956,0,0.5646,success,0.0
2957,0,0.5778,success,0.0
2958,0,0.5765,success,0.0
2959,0,1.0,success,0.0
2960,0,0.8754,success,0.0
2961,1,0.5498,success,0.0
2962,0,0.8002,success,0.0
2963,0,0.7067,success,0.0
2964,0,0.8633,success,0.0
2965,0,1.0,success,0.0
2966,0,0.8481,success,0.0
2967,0,0.6083,success,0.0
2968,0,0.8286,success,0.0
2969,0,1.0,success,0.0
2970,0,0.5792,success,0.0
2971,0,0.5689,success,0.0
2972,0,0.8698,success,0.0
2973,0,0.731,success,0.0
2974,0,0.8503,success,0.0
2975,0,0.8601,success,0.0
2976,1,0.876,success,0.0
2977,0,0.8467,success,0.0
2978,0,0.8631,success,0.0
2979,0,0.8522,success,0.0
2980,0,1.0,success,0.0
2981,0,0.8554,success,0.0
2982,1,0.5876,success,0.0
2983,0,1.0,success,0.0
2984,0,1.0,success,0.0
2985,0,0.811,success,0.0
2986,0,0.8548,success,0.0
2987,0,0.6997,success,0.0
2988,0,0.7279,success,0.0
2989,0,0.8544,success,0.0
2990,0,0.5777,success,0.0
2991,0,0.7059,success,0.0
2992,0,0.7143,success,0.0
2993,1,0.5658,success,0.0
2994,0,1.0,success,0.0
2995,0,0.7172,success,0.0
2996,1,0.5784,success,0.0
2997,0,1.0,success,0.0
2998,0,0.8431,success,0.0
2999,0,0.8733,success,0.0

RECOMENDACIONES
item_id,base_price,confidence_score,pct_off
ddb500f8-1918-403e-b5f0-e7b2d7b4c3e0,775.03,0.0,0.0
b4641088-c7ac-42cf-8c41-c113935e6390,781.22,0.0,0.0
daf98876-c93f-41e7-a463-492f9799b6be,2749.32,0.0,0.0
6e9c4e05-1a61-459b-99bb-50003ab7448f,2749.32,0.0,0.0
08857e17-3fff-45b3-8372-ec28027efbf8,2749.32,0.0,0.0
